product_ref,product_code,product_name,product_name_norm,observed_clients,observed_sale_rows,observed_subscription_rows,min_duration_days,max_duration_days,avg_duration_days,is_full_subscription_candidate,is_trial_or_guest_candidate,product_class,classification_reason,needs_manual_review
AC3AA4BF01266AD411EC503B17FBA788,00000000619,BSN NO-XPLODE (ЯБЛОКО) 60порц,bsn no-xplode (яблоко) 60порц,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B001000C29D830FD11EFC6A72EA17EA9,00000001546,BSN XPLODE (ГОЛУБАЯ МАЛИНА),bsn xplode (голубая малина),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC4CA4BF01266AD411EC7847CB38E595,00000000686,C-4 original cellucor (АРБУЗ) банка 390гр,c-4 original cellucor (арбуз) банка 390гр,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503A1986716E,00000000617,C-4 original cellucor (КЛУБНИКА),c-4 original cellucor (клубника),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC5039FC0BAF25,00000000616,C-4 original cellucor (ЯБЛОКО),c-4 original cellucor (яблоко),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC502A6EDB8539,00000000597,CASEIN LEVEL UP (ВАНИЛЬ),casein level up (ваниль),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503DD82BFFDF,00000000628,CITRULLINE GENETICLAB,citrulline geneticlab,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEF8000C29D830FD11EEFE31AF140898,00000001340,Coldblood pump (Гранат),coldblood pump (гранат),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE73000C29D830FD11EE9A6DF048108B,00000001262,Coldblood pump (тропический),coldblood pump (тропический),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADBB000C29D830FD11EE0F606E411BB0,00000001123,ColdBlood Pump SIBERIAN NUTROGUNZ (Вишня),coldblood pump siberian nutrogunz (вишня),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE981A6B30A51A,00000001256,"COLLAGEN ""Апельсиновый"" Bombbar 400 гр","collagen ""апельсиновый"" bombbar 400 гр",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE981A4AD5F468,00000001255,"COLLAGEN ""Малиновый"" Bombbar 400 гр","collagen ""малиновый"" bombbar 400 гр",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEBC000C29D830FD11EED0AAE3A98E6D,00000001306,"COLLAGEN ""Персик маракуйя"" Bombbar 400 гр","collagen ""персик маракуйя"" bombbar 400 гр",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE981B1C8D05E0,00000001258,"COLLAGEN ""с гиалуроновой кислотой и витаминами со вкусом малины"" Bombbar 180 гр","collagen ""с гиалуроновой кислотой и витаминами со вкусом малины"" bombbar 180 гр",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE981ADD199134,00000001257,"COLLAGEN ""с хондроитином, глюкозамином и МСМ со вкусом цитруса"" Bombbar 180 гр","collagen ""с хондроитином, глюкозамином и мсм со вкусом цитруса"" bombbar 180 гр",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACE1A4BF01266AD411ED763348550A88,00000000891,CREATINE (maxler 100% Golden) MONOHYDRATE,creatine (maxler 100% golden) monohydrate,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC5FA4BF01266AD411ECA529B7090DB2,00000000745,CREATINE (maxler) MONOHYDRATE,creatine (maxler) monohydrate,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC49A4BF01266AD411EC72188C168054,00000000682,CREATINE (OLIMP) MONOHYDRATE,creatine (olimp) monohydrate,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD41A4BF01266AD411EDCA3726E49CAC,00000000977,CREATINE FITNESS FORMULA,creatine fitness formula,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503BA3C3329A,00000000623,CREATINE FITNESS FORMULA PREMIUM,creatine fitness formula premium,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B0C0000C29D830FD11F0536FC6D0DE41,00000001621,CREATINE monohydrate,creatine monohydrate,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC8FA4BF01266AD411ED1EE07F2279A0,00000000809,CREATINE PURE (USN ) MONOHYDRATE,creatine pure (usn ) monohydrate,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3FA4BF01266AD411EC59AD867228FC,00000000657,E-ON BCAA 3000 Ж\Б,e-on bcaa 3000 ж\б,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3FA4BF01266AD411EC59AD633F5F3D,00000000656,E-ON BCAA 5000 Ж\Б,e-on bcaa 5000 ж\б,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC5BA4BF01266AD411EC9AF78F0F13CF,00000000722,Fitnes shock (АРАХИС-ШОКОЛАД),fitnes shock (арахис-шоколад),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEEF000C29D830FD11EEF70F95129E38,00000001336,Fitness formula BCAA 2:1:1 экзотик,fitness formula bcaa 2:1:1 экзотик,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1A9000C29D830FD11F1027D13C5ED7F,00000001709,Fitness formula Creatine,fitness formula creatine,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1CE000C29D830FD11F11ECA42F10D26,00000001730,Fitness formula Creatine 500,fitness formula creatine 500,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC56A4BF01266AD411EC8F2C22870381,00000000716,FULL AS FACK 5% nutrition,full as fack 5% nutrition,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD21A4BF01266AD411EDA87845991551,00000000922,GAINER MUTANT MASS ,gainer mutant mass,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B20A000C29D830FD11F14A0799F0FEB5,00000001739,GALVANIZE MAX WHEY ФИСТАШКА,galvanize max whey фисташка,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACACA4BF01266AD411ED43E37BFAB083,00000000846,GENIUS NUTRITION(ФРУКТОВЫЙ МИКС),genius nutrition(фруктовый микс),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503D4C3BCCEF,00000000624,GLUTAMINE GENETICLAB ,glutamine geneticlab,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC5037726221AE,00000000612,HEAD SHOT PRE-WORKOUT WTFLABZ,head shot pre-workout wtflabz,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AAB3A4BF01266AD311E98690BA3D9479,00000000176,HIITINTERVAL,hiitinterval,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE981A109C1947,00000001254,HYALURONIC ACID Bombbar,hyaluronic acid bombbar,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AACBA4BF01266AD311EA061921D1A841,00000000254,Interval,interval,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1A9000C29D830FD11F1027E1968B601,00000001712,Just Fit L carnitine,just fit l carnitine,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1A9000C29D830FD11F1027DE090E398,00000001711,Just Fit L Glutamine,just fit l glutamine,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B025000C29D830FD11EFE2E1A3DC8AF6,00000001551,Just fit PROTEIN шоколад,just fit protein шоколад,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AACBA4BF01266AD311EA0612A870FAB0,00000000244,Kallanetic,kallanetic,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C5000C29D830FD11F11793CC94D2E5,00000001716,Kartoska Вкус Шоколад Ё/батон,kartoska вкус шоколад ё/батон,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE69000C29D830FD11EE94E0090BBC67,00000001249,Kevin Levrone Shaaboom pump (цитрусово-персиковый),kevin levrone shaaboom pump (цитрусово-персиковый),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1A9000C29D830FD11F10273B41377A3,00000001708,L carnitine 3500 ампула мохито,l carnitine 3500 ампула мохито,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B204000C29D830FD11F14560ACEDB72F,00000001738,L carnitine RECKFUL мохито,l carnitine reckful мохито,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD41A4BF01266AD411EDCA370C3B0372,00000000976,L-ARGININ JUST FIT,l-arginin just fit,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503E88DAB1F3,00000000629,L-ARGININE FITNESS FORMULA,l-arginine fitness formula,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD89000C29D830FD11EDEF33CD47E0FD,00000001102,L-CARNITIN 3300 mg (Вишня) ALL 4ME NUTRITION,l-carnitin 3300 mg (вишня) all 4me nutrition,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD89000C29D830FD11EDEF32D095C779,00000001101,L-CARNITIN 3300 mg (Клубника) ALL4ME NUTRITION,l-carnitin 3300 mg (клубника) all4me nutrition,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B0EF000C29D830FD11F076800892F7F4,00000001649,L-carnitin Jast Fit (апельсин),l-carnitin jast fit (апельсин),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503D81390492,00000000625,L-CARNITINE  (АПЕЛЬСИН) GENETICLAB,l-carnitine  (апельсин) geneticlab,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC5FA4BF01266AD411ECA52A59C6579D,00000000747,L-CARNITINE  (ДЮШЕС) CYBERMASS,l-carnitine  (дюшес) cybermass,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503D9D5A2E33,00000000626,L-CARNITINE  (ЛИМОН-ЛАЙМ) CYBERMASS,l-carnitine  (лимон-лайм) cybermass,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B0B5000C29D830FD11F04AA9EF15E1ED,00000001617,l-carnitine (клубника),l-carnitine (клубника),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC503DB77A8EA4,00000000627,L-CARNITINE 3000  (ВИШНЯ) MAXLER,l-carnitine 3000  (вишня) maxler,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFD7000C29D830FD11EFA59AA9B78374,00000001486,L-carnitine 3000 ампула ананас,l-carnitine 3000 ампула ананас,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFD7000C29D830FD11EFA5989854B0C3,00000001485,L-carnitine 3000 ампула тропик,l-carnitine 3000 ампула тропик,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC5FA4BF01266AD411ECA5297ADFFB91,00000000744,L-CARNITINE 3300 befirst (цитр.микс) в ампуле,l-carnitine 3300 befirst (цитр.микс) в ампуле,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC6BA4BF01266AD411ECC14A10AF9471,00000000759,L-CARNITINE 3300 liguid со вкусом Ананас (ампулы) ,l-carnitine 3300 liguid со вкусом ананас (ампулы),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC76A4BF01266AD411ECDA99B35E18C0,00000000777,L-CARNITINE 3300 ампула (вишня) befirst,l-carnitine 3300 ампула (вишня) befirst,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC68A4BF01266AD411ECB9A144ACDA30,00000000752,L-CARNITINE 3300 ампула (лесные ягоды) befirst,l-carnitine 3300 ампула (лесные ягоды) befirst,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE58000C29D830FD11EE8791B16E96F8,00000001240,l-carnitine 3300 Малина (ампулы),l-carnitine 3300 малина (ампулы),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B175000C29D830FD11F0DA81C87FEF0D,00000001695,l-carnitine 3500 Strawberry,l-carnitine 3500 strawberry,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B0EF000C29D830FD11F0768176973A44,00000001651,L-carnitine 3500 ампула манго,l-carnitine 3500 ампула манго,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFD7000C29D830FD11EFA59AD78DD134,00000001487,L-carnitine 3500 ампула персик,l-carnitine 3500 ампула персик,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADBA000C29D830FD11EE0E8D9EF34B1D,00000001121,L-carnitine fitness formula (мята-лайм),l-carnitine fitness formula (мята-лайм),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE0C000C29D830FD11EE4D745AFA007D,00000001178,l-carnitine liquid 3300 апельсин,l-carnitine liquid 3300 апельсин,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEED000C29D830FD11EEF5980C7BCE3F,00000001331,L-carnitine ампулы 3300 Цитрус,l-carnitine ампулы 3300 цитрус,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC72A4BF01266AD411ECD1F9B95AEAE6,00000000774,L-CITRULLINE FITNESS FORMULA,l-citrulline fitness formula,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC5036A4CF012D,00000000610,LEVRO PUMP (КИВИ) kevin levrone,levro pump (киви) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC94A4BF01266AD411ED319A8058B911,00000000832,LEVRO PUMP (клубника-ананас) kevin levrone,levro pump (клубника-ананас) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC42A4BF01266AD411EC61736113E251,00000000658,LEVRO PUMP (черная смородина) kevin levrone,levro pump (черная смородина) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEF4000C29D830FD11EEFB1729FE94F5,00000001337,L-GLUTAMINE FITNESS FORMULA,l-glutamine fitness formula,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B2D8116C59,00000001721,Mad Fit Батончик Малина,mad fit батончик малина,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B415B31121,00000001725,Mad Fit Брауни Малина фисташка,mad fit брауни малина фисташка,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B3C95DB6C8,00000001724,Mad Fit Брауни Черника голубика,mad fit брауни черника голубика,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC56A4BF01266AD411EC8F2BF001D4B3,00000000715,MADNESS MUTANT (фрукт.пушн),madness mutant (фрукт.пушн),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE6D000C29D830FD11EE9819B94051E5,00000001252,MARINE COLLAGEN Bombbar,marine collagen bombbar,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B0AA000C29D830FD11F041F9E3C50D0C,00000001616,Mars HI-Protein,mars hi-protein,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACD9A4BF01266AD411ED6F1007551AE1,00000000875,Maryland Muscle Machine(Фруктовый массаж) kevin levrone,maryland muscle machine(фруктовый массаж) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE9B000C29D830FD11EEB91F3AD2EA0D,00000001287,Matrix (апельсиновый крем),matrix (апельсиновый крем),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE5A000C29D830FD11EE89268183D119,00000001242,MATRIX (КЛУБНИКА СО СЛИВКАМИ),matrix (клубника со сливками),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC59A4BF01266AD411EC97B76C0E3592,00000000718,MAX EPHEDRA (МАЛИНА) epic labs,max ephedra (малина) epic labs,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B028000C29D830FD11EFE51BE63CFDEB,00000001552,mutant madness,mutant madness,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE79000C29D830FD11EE9E5B5192A17C,00000001264,MUTANT MASS  гейнер (клубника-банан),mutant mass  гейнер (клубника-банан),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B146000C29D830FD11F0B64C09DEAC49,00000001675,MUTANT MASS  гейнер (печенье с кремом),mutant mass  гейнер (печенье с кремом),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADBB000C29D830FD11EE0F6A880EA937,00000001126,MUTANT MASS EXTREME 2500 Гейнер (Тр. Шоколад),mutant mass extreme 2500 гейнер (тр. шоколад),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFDF000C29D830FD11EFABE0992A7065,00000001492,Mutant Mass гейнер шоколадный брауни,mutant mass гейнер шоколадный брауни,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD9E000C29D830FD11EDFE1E4347252E,00000001115,Mutant Whey Протеин (Печенье-крем),mutant whey протеин (печенье-крем),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEC5000C29D830FD11EED7BB0BA83FBA,00000001318,Mutant гейнер (Ванильное мороженое),mutant гейнер (ванильное мороженое),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEA6000C29D830FD11EEC1B01B6D50B2,00000001291,Mutant предтрен (Сладкий ледяной чай),mutant предтрен (сладкий ледяной чай),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE7F000C29D830FD11EEA31E2693CABE,00000001272,nutriversum (солёная карамель),nutriversum (солёная карамель),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADED000C29D830FD11EE35EC50FED391,00000001170,Nutriversum Ltd BCAA (Грейпфрут),nutriversum ltd bcaa (грейпфрут),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE0A000C29D830FD11EE4C04C31A34EE,00000001176,Nutriversum Ltd BCAA 2:1:1 ('экзотик),nutriversum ltd bcaa 2:1:1 ('экзотик),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACACA4BF01266AD411ED43C87FA99D03,00000000842,NUTRIVERSUM Ltd BCAA 2:1:1(ВИШНЯ-КОЛА),nutriversum ltd bcaa 2:1:1(вишня-кола),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACACA4BF01266AD411ED43C89D5414A3,00000000843,NUTRIVERSUM Ltd BCAA 2:1:1(ВИШНЯ-ЛАЙМ),nutriversum ltd bcaa 2:1:1(вишня-лайм),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACACA4BF01266AD411ED43C850D00ECA,00000000841,NUTRIVERSUM Ltd BCAA 2:1:1(ГРУША),nutriversum ltd bcaa 2:1:1(груша),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACACA4BF01266AD411ED43C8C097A97C,00000000844,NUTRIVERSUM Ltd BCAA 2:1:1(МАНГО),nutriversum ltd bcaa 2:1:1(манго),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE80000C29D830FD11EEA3BA893951F1,00000001273,Nutriversum wheу pro (Карамель),nutriversum wheу pro (карамель),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADD7000C29D830FD11EE25475EA4E2DF,00000001145,Olimp BCAA Xplode 20:1:1 (Груша),olimp bcaa xplode 20:1:1 (груша),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADBA000C29D830FD11EE0E914C73D91D,00000001122,Olimp BCAA Xplode 20:1:1 (кола),olimp bcaa xplode 20:1:1 (кола),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE18000C29D830FD11EE56DACAC5C067,00000001200,Primekraft wheу protein (сливочный пломбир),primekraft wheу protein (сливочный пломбир),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1BD000C29D830FD11F1117ABFBB5679,00000001715,protein whey professional шоколад орех,protein whey professional шоколад орех,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEC1000C29D830FD11EED49564019261,00000001315,psychotic (вишня),psychotic (вишня),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEC1000C29D830FD11EED495FA69E27F,00000001316,psychotic (голубая малина),psychotic (голубая малина),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD90000C29D830FD11EDF31FC5C115BB,00000001105,PSYCHOTIC (Ежевика),psychotic (ежевика),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE8F000C29D830FD11EEAFAFFB2A11BF,00000001277,"psychotic (персик,манго)","psychotic (персик,манго)",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE5A000C29D830FD11EE89260D4DA115,00000001241,psychotic (сахарная вата),psychotic (сахарная вата),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFBE000C29D830FD11EF91EA83A619B1,00000001467,PSYCHOTIC LABZ  (ФРУКТОВЫЙ ПУНШ),psychotic labz  (фруктовый пунш),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3CA4BF01266AD411EC5352D56CE29C,00000000642,PSYCHOTIC LABZ PSYCHO (АРБУЗ),psychotic labz psycho (арбуз),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE38000C29D830FD11EE6E9FD9AABB09,00000001217,PSYCHOTIC LABZ PSYCHO (Голубика Малина),psychotic labz psycho (голубика малина),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ADA1000C29D830FD11EE006A322D4D8D,00000001117,PSYCHOTIC LABZ PSYCHO (Жевачка),psychotic labz psycho (жевачка),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AF39000C29D830FD11EF2FA9668E3C65,00000001395,PSYCHOTIC LABZ PSYCHO (конфета),psychotic labz psycho (конфета),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEFB000C29D830FD11EF00C20B434FFE,00000001371,PSYCHOTIC LABZ PSYCHO (фруктовый пунш),psychotic labz psycho (фруктовый пунш),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD27A4BF01266AD411EDAD287BDC850B,00000000926,PSYCHOTIC LABZ PSYCHO (ФРУКТОВЫЙ ПУНШ),psychotic labz psycho (фруктовый пунш),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACABA4BF01266AD411ED43058C182ABC,00000000837,PSYCHOTIC(ВИНОГРАД),psychotic(виноград),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE58000C29D830FD11EE87915AB9A30D,00000001239,PUMP Liquid мирабель,pump liquid мирабель,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1E9000C29D830FD11F134117D03B878,00000001734,RECKFUL L-carnitine 3500 клубника,reckful l-carnitine 3500 клубника,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1CE000C29D830FD11F11EC9D24606D5,00000001729,RECKFUL L-carnitine яблоко киви,reckful l-carnitine яблоко киви,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC4CA4BF01266AD411EC78483A3B2EC8,00000000687,RED 3D - REDLABS (арбуз),red 3d - redlabs (арбуз),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3CA4BF01266AD411EC537356045E3D,00000000644,RED 3D - REDLABS (фруктовый пунш),red 3d - redlabs (фруктовый пунш),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AF10000C29D830FD11EF111D643DE3C9,00000001380,SCITEC NUTRITION (Кофе со льдом),scitec nutrition (кофе со льдом),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AEC8000C29D830FD11EEDA12ED5188E4,00000001321,scitec nutrition (печенье крем ,scitec nutrition (печенье крем,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE7F000C29D830FD11EEA319F5D73DFB,00000001271,SCITEC NUTRITION шоколад орех,scitec nutrition шоколад орех,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC8CA4BF01266AD411ED0F1027BD82C5,00000000799,SHAABOOM PUMP (АПЕЛЬСИН) kevin levrone,shaaboom pump (апельсин) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC50365FDD5A35,00000000609,SHAABOOM PUMP (ПУНШ) kevin levrone,shaaboom pump (пунш) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AD0BA4BF01266AD411ED970AE28DDD11,00000000910,SHAABOOM PUMP (ЯБЛОКО) kevin levrone,shaaboom pump (яблоко) kevin levrone,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B224EB0ABA,00000001718,SNAQ FABRIO  Кукурузные палочки Сладкий чили,snaq fabrio  кукурузные палочки сладкий чили,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B5FAA5C8DF,00000001726,"SNAQ FABRIO Батончик вафельный глазированный с начинкой со вкусом ""сливочный крем""","snaq fabrio батончик вафельный глазированный с начинкой со вкусом ""сливочный крем""",0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B35B9D1C2F,00000001723,SNAQ FABRIO Драже Шарики кукурузные в шоколаде,snaq fabrio драже шарики кукурузные в шоколаде,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B69F21EC2C,00000001728,SNAQ FABRIO Кукурузные палочки Копченные ребрышки,snaq fabrio кукурузные палочки копченные ребрышки,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B26F0B2230,00000001719,SNAQ FABRIO Кукурузные палочки Четыре сыра,snaq fabrio кукурузные палочки четыре сыра,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1C6000C29D830FD11F118B1DDC372AB,00000001717,SNAQ FABRIQ Кукурузные палочки,snaq fabriq кукурузные палочки,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AFFB000C29D830FD11EFC1FEC408835D,00000001533,Snikers HI PROTEIN POWDER ,snikers hi protein powder,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AACBA4BF01266AD311EA0613C6B45268,00000000246,Step - 2,step - 2,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ABCBA4BF01266AD411EBF4F3661C6496,00000000400,Step + Sculpt,step + sculpt,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC3AA4BF01266AD411EC5036E1EB56E8,00000000611,STORM (ГРУША) just fit,storm (груша) just fit,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC47A4BF01266AD411EC6BB9F01171E7,00000000679,STORM (ЖВАЧКА) JUST FIT,storm (жвачка) just fit,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC49A4BF01266AD411EC7218D0D05604,00000000683,STORM JUST FIT (ГРУША),storm just fit (груша),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AB72A4BF01266AD411EBB25B4EFBAE0C,00000000380,Strong nation,strong nation,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AA9EA4BF01266AD311E8C6D3BB76391C,00000000078,Super Sculpt,super sculpt,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
B1A9000C29D830FD11F1027DA59BECA7,00000001710,Syntime Nutrition Arginine,syntime nutrition arginine,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AE18000C29D830FD11EE56EC02C099A0,00000001201,Sуntra matrix (Банан со сливками),sуntra matrix (банан со сливками),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
ACB3A4BF01266AD411ED494655C94432,00000000847,T-34 (АДРЕНАЛИН) SPORTLINE,t-34 (адреналин) sportline,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC47A4BF01266AD411EC6BA747F1F488,00000000678,T-34 (БАБЛ-ГАМ) SPORTLINE,t-34 (бабл-гам) sportline,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC59A4BF01266AD411EC97B7427A149F,00000000717,T-34 (МАНДАРИН) SPORTLINE,t-34 (мандарин) sportline,0,0,0,,,,0,0,other_sale,not observed as subscription product,0
AC7FA4BF01266AD411ECF18A94938A79,00000000792,USN AMINO ENER-G (голубика),usn amino ener-g (голубика),0,0,0,,,,0,0,other_sale,not observed as subscription product,0
