client_ref,client_id,subscription_ref,candidate_for_funnel,rank_number,auto_rank_reason,manual_override_applied,selection_status,selection_reason,candidate_count
B0B7000C29D830FD11F04C3FD08B6101,000069004,AB0C7DFADADDD71E4C0FFBCA63B99B2C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B7000C29D830FD11F04C3FD08B6101,000069004,B6C56F8ECFA16F1544493F6AF798D4FF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0B7000C29D830FD11F04C3FD08B6101,000069004,9A3C6F82365B1A6D4DAB458588312CF9,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0B7000C29D830FD11F04C467FCA5DCA,000069006,8D324E79AB76870A4EA905496F6BB9EA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B7000C29D830FD11F04C51E2696DF2,000069008,9FDA6696F44B7E4946EBD00E911ABC93,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B7000C29D830FD11F04C536794D9C2,000069009,AD83EEEA63B853A048EC24DFE38913EF,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B7000C29D830FD11F04C543A540CB2,000069010,9C21981E6AF5DAF042393D73EF58AF1D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B7000C29D830FD11F04C5D8596FB7C,000069011,A47B2CB3D8BAD7DA4B7380EA46571D75,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04CE5450A70FE,000069015,A0CF61807EF3C68E48682B4D7729D646,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04CF6DC8D30D9,000069017,9713BAA836D36752469EEA00B713E892,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04CF6DC8D30D9,000069017,AF365D52AB5EFEA84990D79719D32D9F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D02AF941277,000069019,80403214D61B73754427AB7EDFAC8194,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D02AF941277,000069019,994ADCEA0A13F0F048156AC15CB05E40,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D1CA7BF2CFC,000069020,B488FD0652C5AF614637D4F7BE3CB479,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D25CF039569,000069021,A81AEC2C496DBED140DF86186C7A117F,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D2745B9E57C,000069022,A72BB7E25C67676A4B226C5CB772392C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B8000C29D830FD11F04D37CD520FB6,000069025,B3D27792178D9D7041B8B0D4229BB56E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DA53ACDD211,000069026,A07E5E04E87F51DA40BD5B9849FA4609,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DAD748C5E61,000069028,96560AF91E5AFA2241844F91AEC5D1CA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DBF86BAED72,000069029,A053E02B3BB35EB6415838CC6FC72434,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DC634BF2465,000069032,90B9948B3A35619343D2288BE69260DC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DD4B4DC016B,000069034,9184A189DE176DF2489F55EDA51D5803,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DD6143DC1E2,000069036,A1869D2CCB44F21043DCA463053533A4,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DD995F58DF3,000069037,B7E31FE7BF3EC95E4898E851A10E8092,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DDC3CEB6461,000069038,8DBB297EDFE704844EEDD7434D0D3866,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DE6ABD393DF,000069042,AEC67E98D4753EAF4A027C6AC43A39FD,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DE87929D5E1,000069043,8004BE70638391FC4FB157A0EA40B1CF,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0B9000C29D830FD11F04DF3E9F47A48,000069044,8DA940F1F5EF15C34E30B96719FB062A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BA000C29D830FD11F04E6DA89A7ED4,000069046,AD66B9E30F66BE3F4EAB270893AC0770,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0BA000C29D830FD11F04E6DA89A7ED4,000069046,9EB21FD2456CAD3C474BBEE728F423D9,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0BA000C29D830FD11F04EB272FAFC0F,000069049,8909FAF885A605E7486500B7035D4CC6,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BB000C29D830FD11F04F6B36C238BC,000069054,B3E9FADF1793D67943665D6201F1ED6D,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0500C22CB274D,000069055,9B7A445E479B3F284BB61332F635B451,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0BC000C29D830FD11F0500C22CB274D,000069055,AF75D100A3515E454314B797F5BCB09A,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0BC000C29D830FD11F0501052E740B0,000069058,9530AE36F49A67C34233592290FDAD24,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F050108E06E3F0,000069059,8EF2F97AB14C162F467181CE68C3984A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05015E1F50617,000069061,9E05430209202DC64CA8890E58D5563D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05015F826CAEF,000069062,B0ECF15EE4732CF9458A9A2596CA6542,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F050166AAC2B67,000069063,BF68CB35B571AAEE43FA36E08253B54A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05016FEC6891A,000069064,AAD921AEA81BC1014D1DECF4D7F3D018,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05018B2FB90C9,000069065,8DF9FDA625968D184C000E8630246418,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0501A008AF2AE,000069066,A1F3A9C41BDA35444F6D4B8E6B17094E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0501B995B41C5,000069068,A1ED8B6D61C01146482EFD074546C5E2,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F050308F8CBE75,000069071,8F1399BD4D15E08B443A993C74E3BBB4,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05039628A9649,000069073,BCC7E9C26E50B88A405433855AC443EB,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05039628A9649,000069073,B0BF000C29D830FD11F05279550263E9,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0503E1C7D4CCB,000069074,BFFE1DC1694404004D094386991100DD,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0503F9C6D72B0,000069075,995528A2B954FDFA47856C602AD298D2,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0BC000C29D830FD11F0503F9C6D72B0,000069075,B44348F22B97BE2245A1BEA807B0022E,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0BC000C29D830FD11F0503FCF87040C,000069076,AA675ADE7DE087E94C3ADE8B9B67DA34,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F050406BDD1661,000069077,A6E7C9A3E5A9EFBE4F980D0CE79C7DC1,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0504EE42997A2,000069080,9B08C7961CBDB30F463817A831B3D06E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F0505069519131,000069081,8AA4DC9CE0847C584C099C2FEF53624E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BC000C29D830FD11F05063E5DA4A75,000069082,B0BF000C29D830FD11F05278A93022B0,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050D2C0DEA03B,000069084,B7F1B68E7405C59243A0EE26AA0B856E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050D50370F600,000069085,B5C3842A76F2432343A4E0160574DD59,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050D7295CEACA,000069086,97705ABD2C096F36476D56863ECA9054,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050D7295CEACA,000069086,A5CA199C7C3123024FFA7352ED6178BF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050D9D11FF516,000069087,94EE0F52632FC5824BA20180E14F976A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F050DAEB8C246A,000069088,A30427700E14168F4BF6621913B553CA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F0511BE583E249,000069094,A6DD50AF2FD5484C4814D6C72845E38B,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BD000C29D830FD11F0511F85D25B1E,000069095,988E8E16D3F683254E3B4AC606D61FA6,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F0518BE9BC32BE,000069099,B634B2C310BA1E3048E30FEC2875CDF1,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F05199E8507804,000069100,AE430DD3AF6A94684E028D1DDA91C96D,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F0519FFBA6B1B8,000069102,8C2BEEAB39D76D2C4A6EA3B77960E706,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051A043415B81,000069103,9FE1B5BB2A74EEB74D2FE3FC26048433,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051A1D8510782,000069104,A0EAB77114EE0A7341EAA3A05E2CF6C4,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051B44C22A88E,000069105,89EA8118359BACC348E3753D9AB95413,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051B44C22A8B3,000069106,890C888464CD0C774FD6F6A23DEC2077,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051BCD3EC242B,000069107,AFF2AD8983435681480B79E84024DBB0,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051BDE8335FE9,000069109,B479F443EDA4B1A04885D2C5062B5567,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051BE09A517BE,000069110,BB1A467C728D38E243FC0DF3C631A5A0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051C91B13DE43,000069111,A7FABFCBDD8F38E34F81AE5ABC29DAC3,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051D10CC33C01,000069112,8A7C2516A41EAA0A4A5E2B0B65C3C8E1,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051D838171713,000069113,9279964590906EAA4C6390D38F53202D,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051E04A848E90,000069114,BAFF22E363A4AF534DAB97C96C7B5513,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051E04A848E90,000069114,81AB1D6B3268C9F04CA2EFCD48EDDA8C,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051EBF94EE858,000069115,A63CCA59F09044374E54C1A625E0E37F,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051ED3EBE8C50,000069116,9F0958654CD01BAC42411540B6D1C11A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0BE000C29D830FD11F051ED3EBE8C50,000069116,AA0B24F975A1344E4571ABB33BCDB118,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0BE000C29D830FD11F051EEB4DC26B6,000069117,8728546E38E2D2D447AF79C864CBA5CE,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BE000C29D830FD11F051EF39ABF0D2,000069118,B5BC70E4D11DDF7649E13A06A73484BA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F05257C65CF908,000069120,86B6EDFB6246F1AB4CACB5D02A119D0E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F052761A209E68,000069121,B07F5D7B768C5F52451E671B89D668FF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F0528431B6EEC8,000069123,86169CAABE3CF1304F82D8FA139A36C0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F0528474FDA767,000069124,938D00E064B03BFD48BEC6AE32F33BB0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0BF000C29D830FD11F0528474FDA767,000069124,93656ACE342ADCB64821150D849B95E1,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0BF000C29D830FD11F0528609D57FFC,000069125,BB48F0AB73B855664CCF24DFD3BC8B3F,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F0528A5A1D1F81,000069126,8421644C3437933B4703E05882550983,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F0528BBB4BB9F8,000069127,BCB7EF6EDD7F1275429B2F8907F7F788,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F0529B6BD4F0E3,000069128,83E804EA9136A12C4CEC220A6239FD9D,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F052B5F0FF2F1B,000069129,A002417B9AD4E899445B0322E8320715,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0BF000C29D830FD11F052B61963C761,000069130,86C77E8667C199AC4A098E28AB410363,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F05344FB57750F,000069135,A15B7F6B0DAC25C44DC77410587DB8DE,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F053554543E6BE,000069136,9DA701659A4E02F14AC9D80DD51D20D6,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F05355888F6CEA,000069137,A872D36F2B256ADD4DE1CD8519E766DC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F0535DDC905C70,000069138,8B387109D510A8A44BD8BC31DAE13FC6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F0535F2C708EAA,000069139,AD9E890E3E39FC764C34CC54CE189EBF,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F05360AB1606B8,000069141,8D129BF348B0ADE347DD58FBD501AED7,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F053675304664B,000069143,A2ADB199F8A328D74410A5ABC1D62868,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F05377D51FA1F2,000069144,B975C00920114D05419C0A212624521D,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C0000C29D830FD11F0538717C9BAEB,000069145,ADCF8E03B924118245B7B5B0B80FDEA3,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F053EDF479D11F,000069146,85266C6E5D16CAED4BFAC61661CD44A8,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F053F363633C74,000069148,8D3D299BECBB863A43C72D32E99DA6B1,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F05401817C74CB,000069151,BAB4DB608E65540B4FFB9CAC4AF23DA7,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F05419F1FC139B,000069154,9DC89D4C846544194F81CDDD3AA5D3EE,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F054275C9B59C4,000069155,A0D0ED97F45ACC7946E3319E287134A6,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C1000C29D830FD11F05439A9DB1926,000069156,B2E8EB40BD3EB1524DF4554DBB64DD77,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054B915F6E214,000069157,8CA10BC974FBF54D4650681C3308DD66,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054BBDA61C2B5,000069158,A2741FD124CFFD5B4CD740DC98D24018,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054C744595471,000069159,8F4D070A5509D3D84F12B4FBE8BD7872,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054C8658DCB88,000069160,BA3A7BEBFC935DFE4174118034E6AE89,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054C9D4714A23,000069161,8E3624B24A6471A44BD8BA57817F25A3,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054CDAE3EC9DD,000069162,84372EBB9B222FD64CDF7814D5C68DB0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054DB7D07B043,000069163,A60E15D2CFA2A42B4806143B9CBFC09C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
B0C2000C29D830FD11F054DB7D07B043,000069163,904175FA6072A9194D6748C97676A113,active,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
B0C2000C29D830FD11F054DD7426C5E4,000069164,B8CDD67A4994B1C4408B14F7A8E6D8CA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054F157DDAAFE,000069165,99C4FA07E4E08B4548CDADB2ECF7E48F,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054F171C88899,000069166,A9C40B6E509CEE314832C0121F78BE09,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054F38380FCBD,000069168,A4D7C3DAA61752574CF159082D06BD3F,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054F6975DA292,000069169,88ACC1B309D094C4401C6DA8E7DC5B22,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F054F8AF38DD21,000069171,A2FAF430FE2CE9ED4F6DB5A795A94AEA,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F05501CC7FA8FD,000069172,B8F4DFC4A2B33C0549C35E0E5A07DBF0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C2000C29D830FD11F055055D2BEC1A,000069174,8B0B968618453006495E1BEE78CF78CB,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F05578E08C6664,000069175,A777C413F3A065A0480F40277C92E93B,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055814B5F6ED4,000069178,A24C452C182A0E734CEF98EC72700A7C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F0558CCD6FD7B1,000069180,A8E7DE17D2D2B237499BBF42B43B8795,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F0559F32B950E3,000069185,A695A29051430C754E35862A403D3714,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F0559F95935F6E,000069186,A9B2D48857C32366445BE6342CC3FC83,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055A0C6D43C86,000069188,AB04B5250545476D460CB318C96AA376,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055A186F4A2C7,000069189,880416E5BA480CF749CF2B8DB3A8849A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055A245D3B6DC,000069190,92D178DC025E22144237D2EBE74F27F5,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055ADBB8637C9,000069192,828B72E0D2AF9C2C45E884DDB248ED61,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055BB99767753,000069195,918CF2345577535E40B4B8EBF9334A34,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
B0C3000C29D830FD11F055C1B4C2E1F9,000069196,B46ADB8ECCB9CF3347C6C83B00377C00,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
